"SPECIES_CODE","YEAR","TAXON_CONFIDENCE","TAXON_CONFIDENCE_CODE","SURVEY_DEFINITION_ID"
710,1996,"High",1,47
710,1999,"High",1,47
710,2001,"High",1,47
710,2003,"High",1,47
710,2005,"High",1,47
710,2007,"High",1,47
710,2009,"High",1,47
710,2011,"High",1,47
710,2013,"High",1,47
710,2015,"High",1,47
710,2017,"High",1,47
710,2019,"High",1,47
710,2021,"High",1,47
710,2023,"High",1,47
711,1990,"Unassessed",,47
711,1993,"Unassessed",,47
711,1996,"High",1,47
711,1999,"High",1,47
711,2001,"High",1,47
711,2003,"High",1,47
711,2005,"High",1,47
711,2007,"High",1,47
711,2009,"High",1,47
711,2011,"High",1,47
711,2013,"High",1,47
711,2015,"High",1,47
711,2017,"High",1,47
711,2019,"High",1,47
711,2021,"High",1,47
711,2023,"High",1,47
10010,1990,"High",1,47
10010,1993,"High",1,47
10010,1996,"High",1,47
10010,1999,"High",1,47
10010,2001,"High",1,47
10010,2003,"High",1,47
10010,2005,"High",1,47
10010,2007,"High",1,47
10010,2009,"High",1,47
10010,2011,"High",1,47
10010,2013,"High",1,47
10010,2015,"High",1,47
10010,2017,"High",1,47
10010,2019,"High",1,47
10010,2021,"High",1,47
10010,2023,"High",1,47
10020,1990,"Unassessed",,47
10020,1993,"Unassessed",,47
10020,1996,"Unassessed",,47
10020,1999,"Unassessed",,47
10020,2001,"Unassessed",,47
10020,2003,"Unassessed",,47
10020,2005,"Unassessed",,47
10020,2007,"Unassessed",,47
10020,2009,"Unassessed",,47
10020,2011,"Unassessed",,47
10020,2013,"Unassessed",,47
10020,2015,"Unassessed",,47
10020,2017,"Unassessed",,47
10020,2019,"Unassessed",,47
10020,2021,"Unassessed",,47
10020,2023,"Unassessed",,47
10110,1990,"High",1,47
10110,1993,"High",1,47
10110,1996,"High",1,47
10110,1999,"High",1,47
10110,2001,"High",1,47
10110,2003,"High",1,47
10110,2005,"High",1,47
10110,2007,"High",1,47
10110,2009,"High",1,47
10110,2011,"High",1,47
10110,2013,"High",1,47
10110,2015,"High",1,47
10110,2017,"High",1,47
10110,2019,"High",1,47
10110,2021,"High",1,47
10110,2023,"High",1,47
10112,1990,"Unassessed",,47
10112,1993,"High",1,47
10112,1996,"High",1,47
10112,1999,"High",1,47
10112,2001,"High",1,47
10112,2003,"High",1,47
10112,2005,"High",1,47
10112,2007,"High",1,47
10112,2009,"High",1,47
10112,2011,"High",1,47
10112,2013,"High",1,47
10112,2015,"High",1,47
10112,2017,"High",1,47
10112,2019,"High",1,47
10112,2021,"High",1,47
10112,2023,"High",1,47
10115,1990,"High",1,47
10115,1993,"High",1,47
10115,1996,"High",1,47
10115,1999,"High",1,47
10115,2001,"High",1,47
10115,2003,"High",1,47
10115,2005,"High",1,47
10115,2007,"High",1,47
10115,2009,"High",1,47
10115,2011,"High",1,47
10115,2013,"High",1,47
10115,2015,"High",1,47
10115,2017,"High",1,47
10115,2019,"High",1,47
10115,2021,"High",1,47
10115,2023,"High",1,47
10120,1990,"High",1,47
10120,1993,"High",1,47
10120,1996,"High",1,47
10120,1999,"High",1,47
10120,2001,"High",1,47
10120,2003,"High",1,47
10120,2005,"High",1,47
10120,2007,"High",1,47
10120,2009,"High",1,47
10120,2011,"High",1,47
10120,2013,"High",1,47
10120,2015,"High",1,47
10120,2017,"High",1,47
10120,2019,"High",1,47
10120,2021,"High",1,47
10120,2023,"High",1,47
10130,1990,"High",1,47
10130,1993,"High",1,47
10130,1996,"High",1,47
10130,1999,"High",1,47
10130,2001,"High",1,47
10130,2003,"High",1,47
10130,2005,"High",1,47
10130,2007,"High",1,47
10130,2009,"High",1,47
10130,2011,"High",1,47
10130,2013,"High",1,47
10130,2015,"High",1,47
10130,2017,"High",1,47
10130,2019,"High",1,47
10130,2021,"High",1,47
10130,2023,"High",1,47
10150,1990,"High",1,47
10150,1993,"High",1,47
10150,1996,"High",1,47
10150,1999,"High",1,47
10150,2001,"High",1,47
10150,2003,"High",1,47
10150,2005,"High",1,47
10150,2007,"High",1,47
10150,2009,"High",1,47
10150,2011,"High",1,47
10150,2013,"High",1,47
10150,2015,"High",1,47
10150,2017,"High",1,47
10150,2019,"High",1,47
10150,2021,"High",1,47
10150,2023,"High",1,47
10160,1990,"High",1,47
10160,1993,"High",1,47
10160,1996,"High",1,47
10160,1999,"High",1,47
10160,2001,"High",1,47
10160,2003,"High",1,47
10160,2005,"High",1,47
10160,2007,"High",1,47
10160,2009,"High",1,47
10160,2011,"High",1,47
10160,2013,"High",1,47
10160,2015,"High",1,47
10160,2017,"High",1,47
10160,2019,"High",1,47
10160,2021,"High",1,47
10160,2023,"High",1,47
10170,1990,"High",1,47
10170,1993,"High",1,47
10170,1996,"High",1,47
10170,1999,"High",1,47
10170,2001,"High",1,47
10170,2003,"High",1,47
10170,2005,"High",1,47
10170,2007,"High",1,47
10170,2009,"High",1,47
10170,2011,"High",1,47
10170,2013,"High",1,47
10170,2015,"High",1,47
10170,2017,"High",1,47
10170,2019,"High",1,47
10170,2021,"High",1,47
10170,2023,"High",1,47
10180,1990,"High",1,47
10180,1993,"High",1,47
10180,1996,"High",1,47
10180,1999,"High",1,47
10180,2001,"High",1,47
10180,2003,"High",1,47
10180,2005,"High",1,47
10180,2007,"High",1,47
10180,2009,"High",1,47
10180,2011,"High",1,47
10180,2013,"High",1,47
10180,2015,"High",1,47
10180,2017,"High",1,47
10180,2019,"High",1,47
10180,2021,"High",1,47
10180,2023,"High",1,47
10190,1990,"High",1,47
10190,1993,"High",1,47
10190,1996,"High",1,47
10190,1999,"High",1,47
10190,2001,"High",1,47
10190,2003,"High",1,47
10190,2005,"High",1,47
10190,2007,"High",1,47
10190,2009,"High",1,47
10190,2011,"High",1,47
10190,2013,"High",1,47
10190,2015,"High",1,47
10190,2017,"High",1,47
10190,2019,"High",1,47
10190,2021,"High",1,47
10190,2023,"High",1,47
10200,1990,"High",1,47
10200,1993,"High",1,47
10200,1996,"High",1,47
10200,1999,"High",1,47
10200,2001,"High",1,47
10200,2003,"High",1,47
10200,2005,"High",1,47
10200,2007,"High",1,47
10200,2009,"High",1,47
10200,2011,"High",1,47
10200,2013,"High",1,47
10200,2015,"High",1,47
10200,2017,"High",1,47
10200,2019,"High",1,47
10200,2021,"High",1,47
10200,2023,"High",1,47
10210,1990,"High",1,47
10210,1993,"High",1,47
10210,1996,"High",1,47
10210,1999,"High",1,47
10210,2001,"High",1,47
10210,2003,"High",1,47
10210,2005,"High",1,47
10210,2007,"High",1,47
10210,2009,"High",1,47
10210,2011,"High",1,47
10210,2013,"High",1,47
10210,2015,"High",1,47
10210,2017,"High",1,47
10210,2019,"High",1,47
10210,2021,"High",1,47
10210,2023,"High",1,47
10220,1990,"High",1,47
10220,1993,"High",1,47
10220,1996,"High",1,47
10220,1999,"High",1,47
10220,2001,"High",1,47
10220,2003,"High",1,47
10220,2005,"High",1,47
10220,2007,"High",1,47
10220,2009,"High",1,47
10220,2011,"High",1,47
10220,2013,"High",1,47
10220,2015,"High",1,47
10220,2017,"High",1,47
10220,2019,"High",1,47
10220,2021,"High",1,47
10220,2023,"High",1,47
10221,1990,"Unassessed",,47
10221,1993,"Unassessed",,47
10221,1996,"High",1,47
10221,1999,"High",1,47
10221,2001,"High",1,47
10221,2003,"High",1,47
10221,2005,"High",1,47
10221,2007,"High",1,47
10221,2009,"High",1,47
10221,2011,"High",1,47
10221,2013,"High",1,47
10221,2015,"High",1,47
10221,2017,"High",1,47
10221,2019,"High",1,47
10221,2021,"High",1,47
10221,2023,"High",1,47
10250,1990,"High",1,47
10250,1993,"High",1,47
10250,1996,"High",1,47
10250,1999,"High",1,47
10250,2001,"High",1,47
10250,2003,"High",1,47
10250,2005,"High",1,47
10250,2007,"High",1,47
10250,2009,"High",1,47
10250,2011,"High",1,47
10250,2013,"High",1,47
10250,2015,"High",1,47
10250,2017,"High",1,47
10250,2019,"High",1,47
10250,2021,"High",1,47
10250,2023,"High",1,47
10260,1990,"High",1,47
10260,1993,"High",1,47
10260,1996,"High",1,47
10260,1999,"High",1,47
10260,2001,"High",1,47
10260,2003,"High",1,47
10260,2005,"High",1,47
10260,2007,"High",1,47
10260,2009,"High",1,47
10260,2011,"High",1,47
10260,2013,"High",1,47
10260,2015,"High",1,47
10260,2017,"High",1,47
10260,2019,"High",1,47
10260,2021,"High",1,47
10260,2023,"High",1,47
10261,1990,"Unassessed",,47
10261,1993,"Unassessed",,47
10261,1996,"High",1,47
10261,1999,"High",1,47
10261,2001,"High",1,47
10261,2003,"High",1,47
10261,2005,"High",1,47
10261,2007,"High",1,47
10261,2009,"High",1,47
10261,2011,"High",1,47
10261,2013,"High",1,47
10261,2015,"High",1,47
10261,2017,"High",1,47
10261,2019,"High",1,47
10261,2021,"High",1,47
10261,2023,"High",1,47
10262,1990,"Unassessed",,47
10262,1993,"Unassessed",,47
10262,1996,"High",1,47
10262,1999,"High",1,47
10262,2001,"High",1,47
10262,2003,"High",1,47
10262,2005,"High",1,47
10262,2007,"High",1,47
10262,2009,"High",1,47
10262,2011,"High",1,47
10262,2013,"High",1,47
10262,2015,"High",1,47
10262,2017,"High",1,47
10262,2019,"High",1,47
10262,2021,"High",1,47
10262,2023,"High",1,47
10270,1990,"High",1,47
10270,1993,"High",1,47
10270,1996,"High",1,47
10270,1999,"High",1,47
10270,2001,"High",1,47
10270,2003,"High",1,47
10270,2005,"High",1,47
10270,2007,"High",1,47
10270,2009,"High",1,47
10270,2011,"High",1,47
10270,2013,"High",1,47
10270,2015,"High",1,47
10270,2017,"High",1,47
10270,2019,"High",1,47
10270,2021,"High",1,47
10270,2023,"High",1,47
10280,1990,"Unassessed",,47
10280,1993,"Unassessed",,47
10280,1996,"Unassessed",,47
10280,1999,"Unassessed",,47
10280,2001,"Unassessed",,47
10280,2003,"High",1,47
10280,2005,"High",1,47
10280,2007,"High",1,47
10280,2009,"High",1,47
10280,2011,"High",1,47
10280,2013,"High",1,47
10280,2015,"High",1,47
10280,2017,"High",1,47
10280,2019,"High",1,47
10280,2021,"High",1,47
10280,2023,"High",1,47
10285,1990,"High",1,47
10285,1993,"High",1,47
10285,1996,"High",1,47
10285,1999,"High",1,47
10285,2001,"High",1,47
10285,2003,"High",1,47
10285,2005,"High",1,47
10285,2007,"High",1,47
10285,2009,"High",1,47
10285,2011,"High",1,47
10285,2013,"High",1,47
10285,2015,"High",1,47
10285,2017,"High",1,47
10285,2019,"High",1,47
10285,2021,"High",1,47
10285,2023,"High",1,47
20004,1990,"Unassessed",,47
20004,1993,"Unassessed",,47
20004,1996,"Unassessed",,47
20004,1999,"Unassessed",,47
20004,2001,"Unassessed",,47
20004,2003,"Unassessed",,47
21354,1999,"High",1,47
21354,2001,"High",1,47
21354,2003,"High",1,47
21354,2005,"High",1,47
21354,2007,"High",1,47
21354,2009,"High",1,47
21354,2011,"High",1,47
21354,2013,"High",1,47
21354,2015,"High",1,47
21354,2017,"High",1,47
21354,2019,"High",1,47
21354,2021,"High",1,47
21354,2023,"High",1,47
21355,1990,"High",1,47
21355,1993,"High",1,47
21355,1996,"High",1,47
21355,1999,"High",1,47
21355,2001,"High",1,47
21355,2003,"High",1,47
21355,2005,"High",1,47
21355,2007,"High",1,47
21355,2009,"High",1,47
21355,2011,"High",1,47
21355,2013,"High",1,47
21355,2015,"High",1,47
21355,2017,"High",1,47
21355,2019,"High",1,47
21355,2021,"High",1,47
21355,2023,"High",1,47
21356,1990,"High",1,47
21356,1993,"High",1,47
21356,1996,"High",1,47
21356,1999,"High",1,47
21356,2001,"High",1,47
21356,2003,"High",1,47
21356,2005,"High",1,47
21356,2007,"High",1,47
21356,2009,"High",1,47
21356,2011,"High",1,47
21356,2013,"High",1,47
21356,2015,"High",1,47
21356,2017,"High",1,47
21356,2019,"High",1,47
21356,2021,"High",1,47
21356,2023,"High",1,47
21360,1990,"Unassessed",,47
21360,1993,"Unassessed",,47
21360,1996,"Unassessed",,47
21360,1999,"Unassessed",,47
21360,2001,"Unassessed",,47
21360,2003,"Unassessed",,47
21360,2005,"Unassessed",,47
21360,2007,"Unassessed",,47
21360,2009,"Unassessed",,47
21360,2011,"Unassessed",,47
21360,2013,"Unassessed",,47
21360,2015,"Unassessed",,47
21360,2017,"Unassessed",,47
21360,2019,"Unassessed",,47
21360,2021,"Unassessed",,47
21360,2023,"Unassessed",,47
21363,1990,"Unassessed",,47
21363,1993,"Low",3,47
21363,1996,"Unassessed",,47
21363,1999,"Unassessed",,47
21363,2001,"Unassessed",,47
21363,2003,"Unassessed",,47
21363,2005,"Unassessed",,47
21363,2007,"Unassessed",,47
21363,2009,"Unassessed",,47
21363,2011,"Unassessed",,47
21363,2013,"Unassessed",,47
21363,2015,"Unassessed",,47
21363,2017,"Unassessed",,47
21363,2019,"Unassessed",,47
21363,2021,"Unassessed",,47
21363,2023,"Unassessed",,47
21368,1990,"Low",3,47
21368,1993,"Unassessed",,47
21368,1996,"Unassessed",,47
21368,1999,"Unassessed",,47
21368,2001,"Low",3,47
21368,2003,"Unassessed",,47
21368,2005,"Unassessed",,47
21368,2007,"Low",3,47
21368,2009,"Unassessed",,47
21368,2011,"Unassessed",,47
21368,2013,"Unassessed",,47
21368,2015,"Unassessed",,47
21368,2017,"Unassessed",,47
21368,2019,"Unassessed",,47
21368,2021,"Unassessed",,47
21368,2023,"Unassessed",,47
21370,1990,"High",1,47
21370,1993,"High",1,47
21370,1996,"High",1,47
21370,1999,"High",1,47
21370,2001,"High",1,47
21370,2003,"High",1,47
21370,2005,"High",1,47
21370,2007,"High",1,47
21370,2009,"High",1,47
21370,2011,"High",1,47
21370,2013,"High",1,47
21370,2015,"High",1,47
21370,2017,"High",1,47
21370,2019,"High",1,47
21370,2021,"High",1,47
21370,2023,"High",1,47
21371,1990,"High",1,47
21371,1993,"High",1,47
21371,1996,"High",1,47
21371,1999,"High",1,47
21371,2001,"High",1,47
21371,2003,"High",1,47
21371,2005,"High",1,47
21371,2007,"High",1,47
21371,2009,"High",1,47
21371,2011,"High",1,47
21371,2013,"High",1,47
21371,2015,"High",1,47
21371,2017,"High",1,47
21371,2019,"High",1,47
21371,2021,"High",1,47
21371,2023,"High",1,47
21375,1990,"High",1,47
21375,1993,"High",1,47
21375,1996,"High",1,47
21375,1999,"Unassessed",,47
21375,2001,"Unassessed",,47
21375,2003,"Unassessed",,47
21375,2005,"Unassessed",,47
21375,2007,"Unassessed",,47
21375,2009,"Unassessed",,47
21375,2011,"Unassessed",,47
21375,2013,"Unassessed",,47
21375,2015,"Unassessed",,47
21375,2017,"Unassessed",,47
21375,2019,"Unassessed",,47
21375,2021,"Unassessed",,47
21375,2023,"Unassessed",,47
21377,1990,"Unassessed",,47
21377,1993,"Unassessed",,47
21377,1996,"Unassessed",,47
21377,1999,"Low",3,47
21377,2001,"Low",3,47
21377,2003,"Low",3,47
21377,2005,"Low",3,47
21377,2007,"Low",3,47
21377,2009,"Low",3,47
21377,2011,"Low",3,47
21377,2013,"Low",3,47
21377,2015,"Low",3,47
21377,2017,"Low",3,47
21377,2019,"Low",3,47
21377,2021,"Low",3,47
21377,2023,"Low",3,47
21380,1990,"High",1,47
21380,1993,"High",1,47
21380,1996,"High",1,47
21380,1999,"High",1,47
21380,2001,"High",1,47
21380,2003,"High",1,47
21380,2005,"High",1,47
21380,2007,"High",1,47
21380,2009,"High",1,47
21380,2011,"High",1,47
21380,2013,"High",1,47
21380,2015,"High",1,47
21380,2017,"High",1,47
21380,2019,"High",1,47
21380,2021,"High",1,47
21380,2023,"High",1,47
21383,1990,"Unassessed",,47
21383,1993,"Unassessed",,47
21383,1996,"Unassessed",,47
21383,1999,"Unassessed",,47
21383,2001,"Unassessed",,47
21383,2003,"Unassessed",,47
21383,2005,"Unassessed",,47
21383,2007,"Unassessed",,47
21383,2009,"Unassessed",,47
21383,2011,"Unassessed",,47
21383,2013,"Unassessed",,47
21383,2015,"Unassessed",,47
21383,2017,"Unassessed",,47
21383,2019,"Unassessed",,47
21383,2021,"Unassessed",,47
21383,2023,"Unassessed",,47
21386,1990,"Unassessed",,47
21386,1993,"Unassessed",,47
21386,1996,"Unassessed",,47
21386,1999,"Unassessed",,47
21386,2001,"Unassessed",,47
21386,2003,"Unassessed",,47
21386,2005,"Unassessed",,47
21386,2007,"Unassessed",,47
21386,2009,"Unassessed",,47
21386,2011,"Unassessed",,47
21386,2013,"Unassessed",,47
21386,2015,"Unassessed",,47
21386,2017,"Unassessed",,47
21386,2019,"Unassessed",,47
21386,2021,"Unassessed",,47
21386,2023,"Unassessed",,47
21388,1990,"Unassessed",,47
21388,1993,"Unassessed",,47
21388,1996,"Unassessed",,47
21388,1999,"Moderate",2,47
21388,2001,"Moderate",2,47
21388,2003,"Unassessed",,47
21388,2005,"Unassessed",,47
21388,2007,"Unassessed",,47
21388,2009,"Unassessed",,47
21388,2011,"Unassessed",,47
21388,2013,"Unassessed",,47
21388,2015,"Unassessed",,47
21388,2017,"Unassessed",,47
21388,2019,"Unassessed",,47
21388,2021,"Unassessed",,47
21388,2023,"Unassessed",,47
21390,1990,"High",1,47
21390,1993,"High",1,47
21390,1996,"High",1,47
21390,1999,"High",1,47
21390,2001,"High",1,47
21390,2003,"High",1,47
21390,2005,"High",1,47
21390,2007,"High",1,47
21390,2009,"High",1,47
21390,2011,"High",1,47
21390,2013,"High",1,47
21390,2015,"High",1,47
21390,2017,"High",1,47
21390,2019,"High",1,47
21390,2021,"High",1,47
21390,2023,"High",1,47
21393,1990,"Unassessed",,47
21393,1993,"Unassessed",,47
21393,1996,"Unassessed",,47
21393,1999,"Unassessed",,47
21393,2001,"Unassessed",,47
21393,2003,"Unassessed",,47
21393,2005,"Unassessed",,47
21393,2007,"Moderate",2,47
21393,2009,"Unassessed",,47
21393,2011,"Unassessed",,47
21393,2013,"Unassessed",,47
21393,2015,"Unassessed",,47
21393,2017,"Unassessed",,47
21393,2019,"Unassessed",,47
21393,2021,"Unassessed",,47
21393,2023,"Unassessed",,47
21394,1990,"Unassessed",,47
21394,1993,"Unassessed",,47
21394,1996,"High",1,47
21394,1999,"High",1,47
21394,2001,"High",1,47
21394,2003,"High",1,47
21394,2005,"High",1,47
21394,2007,"High",1,47
21394,2009,"High",1,47
21394,2011,"High",1,47
21394,2013,"High",1,47
21394,2015,"High",1,47
21394,2017,"High",1,47
21394,2019,"High",1,47
21394,2021,"High",1,47
21394,2023,"High",1,47
21395,1990,"Unassessed",,47
21934,2003,"High",1,47
21934,2005,"High",1,47
21934,2007,"Unassessed",,47
21934,2009,"Unassessed",,47
21934,2011,"Unassessed",,47
21934,2013,"Unassessed",,47
21934,2015,"Unassessed",,47
21934,2017,"Unassessed",,47
21934,2019,"Unassessed",,47
21934,2021,"Unassessed",,47
21934,2023,"Unassessed",,47
21935,1990,"High",1,47
21935,1993,"High",1,47
21935,1996,"High",1,47
21935,1999,"High",1,47
21935,2001,"High",1,47
21935,2003,"High",1,47
21935,2005,"High",1,47
21935,2007,"High",1,47
21935,2009,"High",1,47
21935,2011,"High",1,47
21935,2013,"High",1,47
21935,2015,"High",1,47
21935,2017,"High",1,47
21935,2019,"High",1,47
21935,2021,"High",1,47
21935,2023,"High",1,47
21937,1990,"Unassessed",,47
21937,1993,"Unassessed",,47
21937,1996,"Unassessed",,47
21937,1999,"Unassessed",,47
21937,2001,"Unassessed",,47
21937,2003,"High",1,47
21937,2005,"Unassessed",,47
21937,2007,"Unassessed",,47
21937,2009,"Unassessed",,47
21937,2011,"Unassessed",,47
21937,2013,"Unassessed",,47
21937,2015,"Unassessed",,47
21937,2017,"Unassessed",,47
21937,2019,"Unassessed",,47
21937,2021,"Unassessed",,47
21937,2023,"Unassessed",,47
22010,1990,"Unassessed",,47
22010,1993,"Unassessed",,47
22010,1996,"Unassessed",,47
22010,1999,"Unassessed",,47
22010,2001,"Unassessed",,47
22010,2003,"Unassessed",,47
22010,2005,"High",1,47
22010,2007,"High",1,47
22010,2009,"Unassessed",,47
22010,2011,"Unassessed",,47
22010,2013,"Unassessed",,47
22010,2015,"Unassessed",,47
22010,2017,"Unassessed",,47
22010,2019,"Unassessed",,47
22010,2021,"Unassessed",,47
22010,2023,"Unassessed",,47
22173,1990,"Unassessed",,47
22173,1993,"Unassessed",,47
22173,1996,"Unassessed",,47
22173,1999,"Unassessed",,47
22173,2001,"Unassessed",,47
22173,2003,"Unassessed",,47
22173,2005,"Unassessed",,47
22173,2007,"Unassessed",,47
22173,2009,"Moderate",2,47
22173,2011,"Unassessed",,47
22173,2013,"Unassessed",,47
22173,2015,"Unassessed",,47
22173,2017,"Unassessed",,47
22173,2019,"Unassessed",,47
22173,2021,"Unassessed",,47
22173,2023,"Unassessed",,47
22175,1990,"High",1,47
22175,1993,"High",1,47
22175,1996,"High",1,47
22175,1999,"High",1,47
22175,2001,"High",1,47
22175,2003,"High",1,47
22175,2005,"High",1,47
22175,2007,"High",1,47
22175,2009,"High",1,47
22175,2011,"High",1,47
22175,2013,"High",1,47
22175,2015,"High",1,47
22175,2017,"High",1,47
22175,2019,"High",1,47
22175,2021,"High",1,47
22175,2023,"High",1,47
22176,1990,"Moderate",2,47
22176,1993,"Moderate",2,47
22176,1996,"Moderate",2,47
22176,1999,"Moderate",2,47
22176,2001,"Moderate",2,47
22176,2003,"Moderate",2,47
22176,2005,"Moderate",2,47
22176,2007,"Moderate",2,47
22176,2009,"Moderate",2,47
22176,2011,"Moderate",2,47
22176,2013,"Moderate",2,47
22176,2015,"Moderate",2,47
22176,2017,"Moderate",2,47
22176,2019,"Moderate",2,47
22176,2021,"Moderate",2,47
22176,2023,"Moderate",2,47
22177,1990,"Moderate",2,47
22177,1993,"Moderate",2,47
22177,1996,"Moderate",2,47
22177,1999,"Moderate",2,47
